State,District,ConstituencyEN,ElectionType,CandidateName,Party,BallotVotes,Election,AdvanceBallotVotes,Gender,ConstituencyMM
Yangon Region,Yangon (West),Sanchaung,Pyithu,ဦးဝင်းမြင့်သန်း,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,3262,2015,614,m,စမ်းချောင်း
Yangon Region,Yangon (West),Sanchaung,Pyithu,ဦးဘိုဘိုဦး,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,34912,2015,2697,m,စမ်းချောင်း
Yangon Region,Yangon (West),Sanchaung,Pyithu,ဦးဆွတ်အောင်,အမျိုးသားတိုးတက်ရေးပါတီ,185,2015,22,m,စမ်းချောင်း
Kachin State,Puta-O,Machanbaw,Pyithu,ဦးအင်ဖုန်ဆန်း(ခ)အင်ထုဖုန်ဆန်း,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,371,2015,139,m,မချမ်းဘော
Kachin State,Puta-O,Machanbaw,Pyithu,ဦးကရိုးလရိန်,ကချင်ဒီမိုကရက်တစ်ပါတီ(KDP),355,2015,33,m,မချမ်းဘော
Kachin State,Puta-O,Machanbaw,Pyithu,ဦးနန်မွန်တင်,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,1338,2015,97,m,မချမ်းဘော
Kachin State,Puta-O,Machanbaw,Pyithu,ဦးရယ်တီရဲ့,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,1163,2015,99,m,မချမ်းဘော
Kachin State,Puta-O,Machanbaw,Pyithu,ဦးအင်ပေါက်အောင်လီ,အမျိုးသားဒီမိုကရေစီအင်အားစုပါတီ,39,2015,5,m,မချမ်းဘော
Kachin State,Puta-O,Machanbaw,Pyithu,ဦးခရဲန်းဆင်ဝါး,ကချင်ပြည်နယ်ဒီမိုကရေစီပါတီ,431,2015,38,m,မချမ်းဘော
,,,Pyithu,ဦးမောင်မောင်မြင့်,တစ်သီးပုဂ္ဂလ,309,2015,14,m,မိုးမိတ်
,,,Pyithu,ဦးတိုးသောင်,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,13847,2015,760,m,မိုးမိတ်
,,,Pyithu,ဦးကျော်မြင့်(ခ)ဦးဖိုးတုတ်,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,1687,2015,213,m,မိုးမိတ်
,,,Pyithu,ဦးစိုးမြင့်,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,3888,2015,1051,m,မိုးမိတ်
,,,Pyithu,ဦးစိုင်းစိုးမြင့်,ရှမ်းတိုင်းရင်းသားများဒီမိုကရက်တစ်ပါတီ,5677,2015,238,m,မိုးမိတ်
,,,Pyithu,ဦးအောင်နိုင်မိုး,ရှမ်းတိုင်းရင်းသားများဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,3398,2015,115,m,မိုးမိတ်
Kachin State,Myitkyina,Tsawlaw,Pyithu,ဦးဇော်လိုင်,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,481,2015,159,m,ဆော့လော်
Kachin State,Myitkyina,Tsawlaw,Pyithu,ဦးကျော်မိုးဦး,အမျိုးသားဒီမိုကရေစီအင်အားစုပါတီ,16,2015,6,m,ဆော့လော်
Kachin State,Myitkyina,Tsawlaw,Pyithu,ဦးဇောင်းခေါင်,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,652,2015,178,m,ဆော့လော်
Kachin State,Myitkyina,Tsawlaw,Pyithu,ဦးဒေဝိ(ခ)ဦးမောဇောင်းခေါင်,လော်ဝေါ်အမျိုးသားစည်းလုံးညီညွတ်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,232,2015,43,m,ဆော့လော်
Kachin State,Myitkyina,Tsawlaw,Pyithu,ဦးလာမာလေး,လီဆူအမျိုးသားဖွံ့ဖြိုးတိုးတက်ရေးပါတီ(ဒူးလေးပါတီ),747,2015,150,m,ဆော့လော်
Yangon Region,Yangon (North),Hlaingtharya,Pyithu,ဒေါက်တာသန်းမြင့်,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,100962,2015,2870,f,လှိုင်သာယာ
Yangon Region,Yangon (North),Hlaingtharya,Pyithu,ဦသင်္ခါကျော်,ရခိုင်အမျိုးသားပါတီ,4828,2015,83,f,လှိုင်သာယာ
Yangon Region,Yangon (North),Hlaingtharya,Pyithu,ဦးခင်ဦး,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,2553,2015,96,m,လှိုင်သာယာ
Yangon Region,Yangon (North),Hlaingtharya,Pyithu,ဦးဉာဏ်ဝင်း,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,17176,2015,1540,m,လှိုင်သာယာ
Yangon Region,Yangon (North),Hlaingtharya,Pyithu,ဒေါ်ခိုင်ခိုင်ဆွေ,ဒီမိုကရက်တစ်ပါတီ(မြန်မာ),1256,2015,35,f,လှိုင်သာယာ
Yangon Region,Yangon (North),Hlaingtharya,Pyithu,ဦးကျော်ဆွေ,ညီညွတ်သောဒီမိုကရက်တစ်ပါတီ(UDP),939,2015,42,m,လှိုင်သာယာ
Yangon Region,Yangon (North),Hlaingtharya,Pyithu,ဦးခင်စိုး,ဖက်ဒရယ်ပြည်ထောင်စုပါတီ,2553,2015,78,m,လှိုင်သာယာ
Yangon Region,Yangon (North),Hlaingtharya,Pyithu,ဦးရဲထွန်း,၈၈မျိုးဆက်ကျောင်းသားလူငယ်များ(ပြည်ထောင်စုမြန်မာနိုင်ငံ)ပါတီ,5533,2015,223,m,လှိုင်သာယာ
Yangon Region,Yangon (North),Hlaingtharya,Pyithu,ဦးစန်းယု,အမျိုးသားတိုးတက်ရေးပါတီ,971,2015,36,m,လှိုင်သာယာ
Yangon Region,Yangon (North),Hlaingtharya,Pyithu,ဦးထွန်းထွန်းဝင်း,အမျိုးသားဒီမိုကရေစီပါတီသစ်,545,2015,20,m,လှိုင်သာယာ
Yangon Region,Yangon (North),Hlaingtharya,Pyithu,ဦးမင်းမင်းထွန်း,ပြည်သူ့အကျိုးပြုကျောင်းသားများဒီမိုကရေစီပါတီ,3426,2015,83,m,လှိုင်သာယာ
Yangon Region,Yangon (North),Hlaingtharya,Pyithu,ဦးအောင်ကြီး,မြန်မာ့လူဘောင်သစ်ဒီမိုကရက်တစ်ပါတီ,1258,2015,15,m,လှိုင်သာယာ
Yangon Region,Yangon (North),Hlaingtharya,Pyithu,ဦးယဥ်အောင်,အမျိုးသားဒီမိုကရေစီအင်အားစုပါတီ,1593,2015,39,m,လှိုင်သာယာ
Sagaing Region,Hkamti,Nanyun,Pyithu,ဦးဇင်းဝမ်,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,6302,2015,288,m,နန်းယွန်း
Sagaing Region,Hkamti,Nanyun,Pyithu,ဦးဝမ်းလှ,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,13111,2015,173,m,နန်းယွန်း
Kayah State,Loikaw,Hpruso,Pyithu,ဦးစောယောဘေ,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,359,2015,39,m,ဖရူဆို
Kayah State,Loikaw,Hpruso,Pyithu,ဦးပဲ့ဒူ,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,5967,2015,396,m,ဖရူဆို
Kayah State,Loikaw,Hpruso,Pyithu,ဦးဦးရယ်(ခ)ဦးအူရယ်,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,1782,2015,579,m,ဖရူဆို
Kayah State,Loikaw,Hpruso,Pyithu,ဦးသဲရယ်,လူမျိုးပေါင်းစုံဒီမိုကရေစီပါတီ(ကယားပြည်နယ်),1654,2015,122,m,ဖရူဆို
Kayah State,Loikaw,Hpruso,Pyithu,ဦးကျားရယ်,အမျိုးသားတိုးတက်ရေးပါတီ,400,2015,36,m,ဖရူဆို
Shan State (North),Kyaukme,Namtu,Pyithu,ဦးမြအောင်,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,4578,2015,364,m,နမ္မတူ
Shan State (North),Kyaukme,Namtu,Pyithu,ဦးမြင့်ဝင်း,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,3012,2015,621,m,နမ္မတူ
Shan State (North),Kyaukme,Namtu,Pyithu,ဦးစိုင်းအောင်လှ,ရှမ်းတိုင်းရင်းသားများဒီမိုကရက်တစ်ပါတီ,1465,2015,146,m,နမ္မတူ
Shan State (North),Kyaukme,Namtu,Pyithu,ဒေါ်နန်းခမ်းအေး,ရှမ်းတိုင်းရင်းသားများဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,7843,2015,337,f,နမ္မတူ
Shan State (North),Kyaukme,Namtu,Pyithu,ဦးအောင်မြင့်,တအာင်း(ပလောင်)အမျိုးသားပါတီ,2273,2015,117,m,နမ္မတူ
Shan State (North),Kyaukme,Namtu,Pyithu,ဦးမြင့်ဦး,တစ်သီးပုဂ္ဂလ,464,2015,40,m,နမ္မတူ
Shan State (North),Kyaukme,Namtu,Pyithu,ဦးအောင်နိုင်,တစ်သီးပုဂ္ဂလ,224,2015,8,m,နမ္မတူ
Bago Region (West),Pyay,Padaung,Pyithu,ဒေါ်တင်တင်ထွေး,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,1580,2015,186,f,ပန်းတောင်း
Bago Region (West),Pyay,Padaung,Pyithu,ဦးဆလိုင်းဖွိုင်ဗော့,အရှိုချင်းအမျိုးသားပါတီ,1544,2015,170,m,ပန်းတောင်း
Bago Region (West),Pyay,Padaung,Pyithu,ဦးမြသန်းထွန်း,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,26698,2015,4356,m,ပန်းတောင်း
Bago Region (West),Pyay,Padaung,Pyithu,ဒေါ်ခင်နှင်းသစ်,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,46482,2015,3287,f,ပန်းတောင်း
Bago Region (West),Pyay,Padaung,Pyithu,ဒေါ်အေးသီတာ,အမျိုးသားတိုးတက်ရေးပါတီ,1756,2015,228,f,ပန်းတောင်း
Mandalay Region,Pyinoolwin,Singu,Pyithu,ဦးအောင်ဆန်း,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,12422,2015,996,m,စဉ့်ကူး
Mandalay Region,Pyinoolwin,Singu,Pyithu,ဒေါက်တာမြင့်သန်း,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,2064,2015,104,f,စဉ့်ကူး
Mandalay Region,Pyinoolwin,Singu,Pyithu,ဒေါက်တာဇော်ဝင်းမြင့်,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,53077,2015,1287,f,စဉ့်ကူး
Mandalay Region,Pyinoolwin,Singu,Pyithu,ဦးဇော်မြင့်,အမျိုးသားတိုးတက်ရေးပါတီ,2312,2015,72,m,စဉ့်ကူး
Chin State,Falam,Tonzang,Pyithu,ဦးနိန်းခင်းပေါင်,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,2187,2015,233,m,တွန်းဇံ
Chin State,Falam,Tonzang,Pyithu,ဦးထန်ဇမန်,ချင်းအမျိုးသားဒီမိုကရက်တစ်ပါတီ,943,2015,82,m,တွန်းဇံ
Chin State,Falam,Tonzang,Pyithu,ဦးခမ်ခန့်ထန်,ဇိုမီးဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,3963,2015,265,m,တွန်းဇံ
Chin State,Falam,Tonzang,Pyithu,ဦးထန်ခင်းပေါင်,ဇိုတိုင်းရင်းသားဒေသဖွံ့ဖြိုးရေးပါတီ,505,2015,36,m,တွန်းဇံ
Chin State,Falam,Tonzang,Pyithu,ဦးထန်လမ်ခုပ်,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,3420,2015,282,m,တွန်းဇံ
Rakhine State,Sittwe,Pauktaw,Pyithu,ဦးအောင်ကျော်ဇံ,ရခိုင်အမျိုးသားပါတီ,40149,2015,694,m,ပေါက်တော
Rakhine State,Sittwe,Pauktaw,Pyithu,ဦးဦးရွှေစော,ရခိုင်မျိုးချစ်ပါတီ,2083,2015,101,m,ပေါက်တော
Rakhine State,Sittwe,Pauktaw,Pyithu,ဦးထွန်းအောင်ခိုင်,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,7976,2015,500,m,ပေါက်တော
Rakhine State,Sittwe,Pauktaw,Pyithu,ဦးမောင်သိန်းလှ,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,1185,2015,29,m,ပေါက်တော
Rakhine State,Sittwe,Pauktaw,Pyithu,ဦးစောထွန်းစိန်,တစ်သီးပုဂ္ဂလ,1213,2015,32,m,ပေါက်တော
Rakhine State,Sittwe,Pauktaw,Pyithu,ဦးထွန်းသာအောင်,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,1477,2015,40,m,ပေါက်တော
Sagaing Region,Shwebo,Wetlet,Pyithu,သူရဦးအေးမြင့်,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,18857,2015,1684,f,ဝက်လက်
Sagaing Region,Shwebo,Wetlet,Pyithu,ဦးမြင့်သိန်း,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,83074,2015,3745,m,ဝက်လက်
Sagaing Region,Shwebo,Wetlet,Pyithu,ဦးရဲမြင့်,အမျိုးသားတိုးတက်ရေးပါတီ,2084,2015,109,m,ဝက်လက်
